timestamp,open,high,low,close,volume
2025-10-17 16:05:35.388512,29782.67250322917,30024.579883907616,29636.936860586015,29782.67250322917,1883.7490717659434
2025-10-18 16:05:35.388512,29614.919413419095,29685.70919328751,29518.113020981324,29614.919413419095,1560.857951470098
2025-10-19 16:05:35.388512,29709.28844930304,29872.631038848143,29503.993715673187,29709.28844930304,728.808564371392
2025-10-20 16:05:35.388512,29298.891018334118,29308.533021198436,29154.152499247102,29298.891018334118,1364.4325402502197
2025-10-21 16:05:35.388512,29499.170225672387,29660.831942361783,29396.26250667262,29499.170225672387,1410.072569574284
2025-10-22 16:05:35.388512,29308.914749704865,29416.21030609386,29150.151076677426,29308.914749704865,1136.196006953579
2025-10-23 16:05:35.388512,29242.237249787555,29344.176912127758,28978.426326824087,29242.237249787555,1604.6663534370844
2025-10-24 16:05:35.388512,29051.554604895795,29161.109599653366,28874.065827995928,29051.554604895795,1901.5505221535223
2025-10-25 16:05:35.388512,29842.46587869937,29874.93466713667,29536.581052035355,29842.46587869937,1888.3527693601645
2025-10-26 16:05:35.388512,29887.0669888042,29893.90276478977,29846.655963637517,29887.0669888042,1176.2590571061983
2025-10-27 16:05:35.388512,29513.982617221838,29611.72266936271,29406.351278852442,29513.982617221838,669.8570687611328
2025-10-28 16:05:35.388512,29893.000582063112,30214.59219546191,29667.64702424871,29893.000582063112,1977.261798443502
2025-10-29 16:05:35.388512,29454.663122074704,29549.750975422405,29443.54890501174,29454.663122074704,1758.347129668901
2025-10-30 16:05:35.388512,29588.208560076608,29891.979948075248,29343.916228240912,29588.208560076608,686.9940218049003
2025-10-31 16:05:35.388512,28854.340510524697,28882.30865774011,28647.325291792462,28854.340510524697,1881.2628239260584
2025-11-01 16:05:35.388512,28373.066090965323,28472.334060680583,28117.558725062052,28373.066090965323,1804.8445430931924
2025-11-02 16:05:35.388512,28501.810585312975,28629.675585532408,28493.47843047848,28501.810585312975,1278.2570856891082
2025-11-03 16:05:35.388512,28847.19721731114,28966.075328076044,28789.58739997024,28847.19721731114,1386.9131536173938
2025-11-04 16:05:35.388512,28965.744529787127,28982.954996007164,28960.840317573013,28965.744529787127,1098.5040558051955
2025-11-05 16:05:35.388512,28969.485216831832,29045.2333086789,28659.368901825852,28969.485216831832,582.142458233047
2025-11-06 16:05:35.388512,28899.043738596116,29028.907017721634,28885.6757326692,28899.043738596116,1002.7958624688514
2025-11-07 16:05:35.388512,28357.634942449145,28537.67940350751,28161.964517373417,28357.634942449145,1704.280172897017
2025-11-08 16:05:35.388512,28119.697259091263,28169.872444467404,28019.246376766758,28119.697259091263,506.94803450690426
2025-11-09 16:05:35.388512,27985.44175070735,28056.683547381494,27930.452013792823,27985.44175070735,1000.2487575367163
2025-11-10 16:05:35.388512,28458.290641194915,28556.290026080973,28317.30867324581,28458.290641194915,1097.253040386415
2025-11-11 16:05:35.388512,28645.7379570223,28910.556093064464,28568.657919421796,28645.7379570223,1306.0934044068845
2025-11-12 16:05:35.388512,27990.521894877205,28051.26915152135,27831.63986659386,27990.521894877205,1879.7834246191408
2025-11-13 16:05:35.388512,28170.155482635124,28359.28807578538,28160.75361804415,28170.155482635124,1019.5189915489419
2025-11-14 16:05:35.388512,28066.122570468597,28203.801862526812,27922.851222393412,28066.122570468597,1020.4298028443416
2025-11-15 16:05:35.388512,27845.353770346213,28163.67719989811,27697.49486339588,27845.353770346213,1606.2518721646225
2025-11-16 16:05:35.388512,28140.024285882562,28294.894074965236,28064.417308554886,28140.024285882562,1178.3269113347108
2025-11-17 16:05:35.388512,28602.424094880942,28830.329589774043,28522.885452125076,28602.424094880942,836.907234409973
2025-11-18 16:05:35.388512,29024.936142527422,29097.57125345736,28906.00521768807,29024.936142527422,1178.65927419904
2025-11-19 16:05:35.388512,28739.249133238365,28929.285805616357,28723.19457924518,28739.249133238365,711.2855305696997
2025-11-20 16:05:35.388512,28665.56418289788,28771.714602740696,28510.277834534976,28665.56418289788,764.5804797593349
2025-11-21 16:05:35.388512,28848.069555459308,28914.642469681243,28765.02215965723,28848.069555459308,1247.5516591092196
2025-11-22 16:05:35.388512,29288.28760630825,29404.48271432265,29108.605922419923,29288.28760630825,1128.388174256822
2025-11-23 16:05:35.388512,29146.617911170135,29285.65748190685,28851.909141232678,29146.617911170135,1872.26885160215
2025-11-24 16:05:35.388512,29122.354320504608,29131.28312391388,29117.06478770885,29122.354320504608,1043.5908486749497
2025-11-25 16:05:35.388512,28729.820330902196,29216.010431912557,28624.86150470331,28729.820330902196,1370.8825254170652
2025-11-26 16:05:35.388512,28301.337681269928,28454.995827470073,28269.240694659795,28301.337681269928,1448.3964318792955
2025-11-27 16:05:35.388512,28676.348010227608,28714.23323293658,28659.498802773982,28676.348010227608,519.6416848825005
2025-11-28 16:05:35.388512,29268.844021655936,29456.011498950662,29235.698581725952,29268.844021655936,1495.3060580250658
2025-11-29 16:05:35.388512,29290.039973023802,29534.901668613547,29197.91496801729,29290.039973023802,767.0539503046272
2025-11-30 16:05:35.388512,29741.453132180613,29955.97433887471,29627.826975673517,29741.453132180613,1941.6054762041827
2025-12-01 16:05:35.388512,29936.10754219967,30002.114215204216,29856.53237005809,29936.10754219967,722.9940916296695
2025-12-02 16:05:35.388512,29728.05964035762,29747.670726950535,29641.686904260918,29728.05964035762,1121.9361855905356
2025-12-03 16:05:35.388512,29922.617882560986,30138.808875920902,29881.36012798824,29922.617882560986,628.0245021179658
2025-12-04 16:05:35.388512,30587.832509147374,30803.21183182429,30242.544334437036,30587.832509147374,1995.3113777689211
2025-12-05 16:05:35.388512,30623.502093503394,30797.97665632664,30396.22343417361,30623.502093503394,1253.2925154968639
2025-12-06 16:05:35.388512,31299.359555828996,31300.894514981934,31094.328415712316,31299.359555828996,1393.0775259800657
2025-12-07 16:05:35.388512,30301.4615141931,30448.68781185029,30054.716357167905,30301.4615141931,600.6147160826413
2025-12-08 16:05:35.388512,30680.222515943187,30749.53803708268,30642.86711000973,30680.222515943187,1624.9407055987667
2025-12-09 16:05:35.388512,30765.041343238456,30794.900297574477,30678.55779878009,30765.041343238456,814.8583896433786
2025-12-10 16:05:35.388512,30695.43840305211,30785.47093462593,30648.75087987058,30695.43840305211,1847.0814341610705
2025-12-11 16:05:35.388512,30782.14271366631,30792.613026414816,30320.310592398026,30782.14271366631,807.7094607230108
2025-12-12 16:05:35.388512,30037.115147825953,30094.912187355218,29869.178911110765,30037.115147825953,786.0315809954998
2025-12-13 16:05:35.388512,29999.246392690948,30016.273994478634,29980.05875396883,29999.246392690948,554.8245017721423
2025-12-14 16:05:35.388512,30192.091421295645,30291.411022473803,30048.76035520558,30192.091421295645,1208.100417664999
2025-12-15 16:05:35.388512,30833.24903919225,31071.151561614053,30592.282091153615,30833.24903919225,1347.2616998939247
2025-12-16 16:05:35.388512,30675.940951882792,30861.61327670682,30645.421406502708,30675.940951882792,598.5629591425286
2025-12-17 16:05:35.388512,30402.543510725518,30722.49851692396,30289.09089893287,30402.543510725518,1663.2914250425158
2025-12-18 16:05:35.388512,30251.840693291702,30544.65386322008,30038.502636852052,30251.840693291702,1179.9332521220413
2025-12-19 16:05:35.388512,30668.001540372534,30690.769304627873,30571.015607736153,30668.001540372534,1286.5854039913702
2025-12-20 16:05:35.388512,30849.50198423641,30937.749565209095,30687.26978369425,30849.50198423641,1161.1441204073421
2025-12-21 16:05:35.388512,30687.597902729594,30729.74668288985,30434.52665746871,30687.597902729594,1101.144591312989
2025-12-22 16:05:35.388512,30942.90487597494,31036.30980394803,30810.658912432522,30942.90487597494,1339.460496962327
2025-12-23 16:05:35.388512,31031.735895714155,31062.954233267745,31030.539999516663,31031.735895714155,732.8603688960687
2025-12-24 16:05:35.388512,31469.193891927313,31543.144032126136,31247.202271093807,31469.193891927313,772.8921957429067
2025-12-25 16:05:35.388512,31238.372654376373,31326.777367918006,31226.76740822923,31238.372654376373,1792.678431520276
2025-12-26 16:05:35.388512,31157.307795737266,31284.74811029042,31028.115165538027,31157.307795737266,1919.173193200449
2025-12-27 16:05:35.388512,31050.464534484403,31104.01685737916,30821.995922893955,31050.464534484403,1059.9639744196293
2025-12-28 16:05:35.388512,30515.058555231557,30618.994994520654,30434.222048678857,30515.058555231557,906.1170097153306
2025-12-29 16:05:35.388512,30683.506666057387,30818.446647372373,30527.91974290842,30683.506666057387,1465.9993148585236
2025-12-30 16:05:35.388512,30837.928774929343,30884.023703060833,30809.3779732168,30837.928774929343,1113.1012566471445
2025-12-31 16:05:35.388512,30889.974157586326,31011.90347541217,30758.631419578614,30889.974157586326,538.0795334905173
2026-01-01 16:05:35.388512,30846.13930423627,30940.583630524812,30638.71934459162,30846.13930423627,734.2288960492856
2026-01-02 16:05:35.388512,30239.9910074161,30364.340259054414,30101.064375286354,30239.9910074161,1573.9583432710963
2026-01-03 16:05:35.388512,30031.73287830996,30115.760034339502,29745.32038223944,30031.73287830996,1488.385912865227
2026-01-04 16:05:35.388512,29854.64707169925,29966.741112467742,29644.86193562638,29854.64707169925,540.6439887552252
2026-01-05 16:05:35.388512,29493.736164010603,29585.291703825624,29409.290778507017,29493.736164010603,832.9582428994241
2026-01-06 16:05:35.388512,29389.2218793442,29392.357118438824,29291.625493975927,29389.2218793442,846.6121948821071
2026-01-07 16:05:35.388512,29510.842222070016,29528.441329566333,29437.77341450531,29510.842222070016,1507.8391153980926
2026-01-08 16:05:35.388512,30225.316582554227,30416.96631692249,30136.4574939184,30225.316582554227,529.5658066315463
2026-01-09 16:05:35.388512,30255.147707686963,30343.883416012337,30125.54909223499,30255.147707686963,656.1628729768607
2026-01-10 16:05:35.388512,30318.16786397607,30400.232471151576,30310.889619784346,30318.16786397607,1699.874128059784
2026-01-11 16:05:35.388512,30248.389497669603,30278.718395534688,30123.746980207947,30248.389497669603,767.8169930815004
2026-01-12 16:05:35.388512,29440.881011549987,29473.53319203407,29400.31248768301,29440.881011549987,1479.119161777812
2026-01-13 16:05:35.388512,29390.2754613703,29555.091989168377,29382.73974495293,29390.2754613703,857.2741715700897
2026-01-14 16:05:35.388512,29374.36754534671,29498.179997694915,29338.52533831675,29374.36754534671,649.1620891390178
2026-01-15 16:05:35.388512,30319.664390340826,30441.690835740923,30183.529841034586,30319.664390340826,864.7582864991812
2026-01-16 16:05:35.388512,30202.720004428378,30398.54182550153,30116.20430484313,30202.720004428378,1583.4003977834886
2026-01-17 16:05:35.388512,30283.338941361824,30286.489517606737,30170.03025748796,30283.338941361824,1783.5447021594287
2026-01-18 16:05:35.388512,30229.454233479726,30331.74717917397,30154.316655336068,30229.454233479726,1745.3297968504874
2026-01-19 16:05:35.388512,29721.983018431914,29768.523031920933,29575.349731712133,29721.983018431914,1095.7752944276822
2026-01-20 16:05:35.388512,30139.112144237923,30187.73709711119,30124.21229842354,30139.112144237923,1502.1277048559691
2026-01-21 16:05:35.388512,30399.885357312633,30419.406815467784,30287.177288806863,30399.885357312633,807.4764431237315
2026-01-22 16:05:35.388512,30676.29813612985,30690.84753087876,30425.887343961647,30676.29813612985,939.7215953915199
2026-01-23 16:05:35.388512,30272.543154211955,30361.81670802749,30191.039125354964,30272.543154211955,1844.5037277816796
2026-01-24 16:05:35.388512,30793.660878586394,30916.393981071415,30694.267314744517,30793.660878586394,519.502885266104
2026-01-25 16:05:35.388512,30192.92045346948,30506.7785448223,30107.330653180506,30192.92045346948,628.2627962817021
2026-01-26 16:05:35.388512,30387.66329098959,30538.565898214543,30273.174417508213,30387.66329098959,811.829382719041
2026-01-27 16:05:35.388512,31223.84554131358,31405.973833231743,30953.113226213904,31223.84554131358,539.7983058107295
2026-01-28 16:05:35.388512,30787.631011261306,30961.347642286317,30543.49964557883,30787.631011261306,772.153152634696
2026-01-29 16:05:35.388512,30521.111919420197,30639.861323514637,30513.89917742099,30521.111919420197,1374.5623414545382
2026-01-30 16:05:35.388512,30520.972465455252,30614.590438013074,30482.01409019703,30520.972465455252,1132.136825888747
2026-01-31 16:05:35.388512,30279.58220380877,30373.834030198414,30143.93471004311,30279.58220380877,1839.0075666154623
2026-02-01 16:05:35.388512,29619.31683138232,29621.153847309357,29523.527962565713,29619.31683138232,1726.1653426076614
2026-02-02 16:05:35.388512,29606.74202130473,29741.330177027605,29357.514011964387,29606.74202130473,1012.726027546814
2026-02-03 16:05:35.388512,29141.820535814288,29153.191219543347,29131.90856601719,29141.820535814288,889.1351501469387
2026-02-04 16:05:35.388512,29291.25750806836,29392.831764795177,29109.605078103992,29291.25750806836,1069.5386122509003
2026-02-05 16:05:35.388512,28883.48781437484,29029.7557743875,28785.712398204516,28883.48781437484,1385.4424137722117
2026-02-06 16:05:35.388512,29463.461576381855,29485.520183607176,29456.351775684394,29463.461576381855,902.0954612343144
2026-02-07 16:05:35.388512,29110.16025944736,29233.984838966237,28981.098254654768,29110.16025944736,1436.223361773701
2026-02-08 16:05:35.388512,28941.33565296509,28989.54352921304,28883.652321330614,28941.33565296509,1114.1174782868607
2026-02-09 16:05:35.388512,29226.742539912957,29288.6822580543,29075.79861853079,29226.742539912957,1328.0707712779704
2026-02-10 16:05:35.388512,28694.396813339376,28778.955496259972,28607.863032910904,28694.396813339376,1154.189793702975
2026-02-11 16:05:35.388512,28745.380787181028,28868.71384651599,28620.026970371255,28745.380787181028,941.6986393128765
2026-02-12 16:05:35.388512,29228.237888894,29264.79097061779,29058.78186069536,29228.237888894,1922.6799604432351
2026-02-13 16:05:35.388512,28545.24459506951,28581.98958073582,28465.77396838222,28545.24459506951,1645.4086912396413
2026-02-14 16:05:35.388512,28579.098138482434,28655.139614788102,28362.86284538375,28579.098138482434,710.1697636496788
2026-02-15 16:05:35.388512,28643.051256181803,28713.707002024552,28272.30458116271,28643.051256181803,1802.7019638468691
2026-02-16 16:05:35.388512,28915.78040489273,28950.587895496374,28796.246116572158,28915.78040489273,1231.1467973742706
2026-02-17 16:05:35.388512,28381.000120541496,28598.212771766095,28294.439301464416,28381.000120541496,1841.8283403411372
2026-02-18 16:05:35.388512,27812.817475307784,28023.937041464265,27782.360667401335,27812.817475307784,1699.7828839209728
2026-02-19 16:05:35.388512,27981.594101554543,28089.360734742408,27925.922220548848,27981.594101554543,1137.8202567038502
2026-02-20 16:05:35.388512,28060.387970847816,28092.405043604595,27969.790192840443,28060.387970847816,533.7039624801761
2026-02-21 16:05:35.388512,28120.585110986165,28167.221245825865,28107.596642865232,28120.585110986165,903.0160390774191
2026-02-22 16:05:35.388512,28219.164394784955,28440.46782732739,28195.812809476145,28219.164394784955,1312.4513219913003
2026-02-23 16:05:35.388512,27907.154506153558,28035.803449633862,27731.987196904585,27907.154506153558,1450.217329739221
2026-02-24 16:05:35.388512,27960.05598501796,27984.046764512474,27921.892858522777,27960.05598501796,886.8315281498035
2026-02-25 16:05:35.388512,28037.28497433743,28040.137405522833,27986.644575026152,28037.28497433743,709.0341111092362
2026-02-26 16:05:35.388512,27711.544407126883,27861.923811822555,27649.762862208514,27711.544407126883,1752.3953551989487
2026-02-27 16:05:35.388512,28417.854211584785,28420.631181983645,28344.71327797391,28417.854211584785,1976.6032710553282
2026-02-28 16:05:35.388512,28567.3873799495,28610.686175787523,28502.50365177656,28567.3873799495,1288.5352734540288
2026-03-01 16:05:35.388512,28050.86598106844,28099.273765119153,27991.698159711697,28050.86598106844,757.5189287724552
2026-03-02 16:05:35.388512,28273.487424521973,28397.57206605482,28210.339752398933,28273.487424521973,908.4609897790534
2026-03-03 16:05:35.388512,27843.614756431045,27921.51673356722,27800.148527896585,27843.614756431045,527.5860148212001
2026-03-04 16:05:35.388512,28118.448597928025,28348.359434878414,27807.138478131208,28118.448597928025,1871.4482098407484
2026-03-05 16:05:35.388512,28541.886829530988,28558.200851799516,28411.218124016235,28541.886829530988,676.6266243352118
2026-03-06 16:05:35.388512,28173.613902190304,28233.870660505145,28124.710372365127,28173.613902190304,1364.7747132713803
2026-03-07 16:05:35.388512,28518.964353888034,28622.4859526447,28338.78226556344,28518.964353888034,911.0828310308091
2026-03-08 16:05:35.388512,28644.076724662635,28704.25979544551,28582.865418709403,28644.076724662635,1331.2670037736902
2026-03-09 16:05:35.388512,28932.90078866043,28966.514660931993,28627.182108383753,28932.90078866043,1477.1305825277964
2026-03-10 16:05:35.388512,29651.61798172201,29653.50684183928,29500.4050350844,29651.61798172201,1744.6127055608024
2026-03-11 16:05:35.388512,29513.462735320863,29528.11415010319,29232.843947166984,29513.462735320863,809.6319076409047
2026-03-12 16:05:35.388512,29171.96826957787,29287.91973715619,29119.241246971673,29171.96826957787,516.4937429877207
2026-03-13 16:05:35.388512,28776.16249772766,28779.8390238665,28773.399740849225,28776.16249772766,705.3284451032109
2026-03-14 16:05:35.388512,28409.838383741484,28484.538127428303,28158.372786900192,28409.838383741484,1850.0279627721577
2026-03-15 16:05:35.388512,28338.997699975844,28556.6692411451,28289.95859391122,28338.997699975844,1810.8351163437728
2026-03-16 16:05:35.388512,28435.458489902503,28579.349113815286,28402.593410581172,28435.458489902503,1396.1196532554625
2026-03-17 16:05:35.388512,28506.13480963451,28829.112178261243,28381.723972456988,28506.13480963451,1400.7752906504802
2026-03-18 16:05:35.388512,28797.00810924892,28912.110243682127,28465.33781289774,28797.00810924892,1497.5550118193833
2026-03-19 16:05:35.388512,28762.208866000085,28893.056961508188,28726.8666822838,28762.208866000085,763.0569179351744
2026-03-20 16:05:35.388512,29303.622496863012,29331.123797723765,29187.992717779965,29303.622496863012,1871.6179188874396
2026-03-21 16:05:35.388512,29157.75976356783,29486.23020355048,28935.971826700854,29157.75976356783,1128.1557873381098
2026-03-22 16:05:35.388512,30205.827430203677,30327.07217300695,30034.264323722637,30205.827430203677,1074.7077923742463
2026-03-23 16:05:35.388512,30416.094369309678,30542.052645636795,30365.319908185516,30416.094369309678,1278.3765579242563
2026-03-24 16:05:35.388512,30033.231346743163,30123.140243559767,29970.938159658042,30033.231346743163,570.4489501625826
2026-03-25 16:05:35.388512,29564.87434751872,29883.45870616519,29469.957067602776,29564.87434751872,749.4250531341191
2026-03-26 16:05:35.388512,29717.86331361599,29796.726566868107,29377.259384945333,29717.86331361599,1607.0504246395556
2026-03-27 16:05:35.388512,29588.47819948565,29702.348098718703,29561.198261226877,29588.47819948565,624.1980018876897
2026-03-28 16:05:35.388512,29834.078397122485,29856.637465093914,29796.845309177435,29834.078397122485,1404.7281641995824
2026-03-29 16:05:35.388512,29983.373446951904,30034.636843318476,29914.46931202087,29983.373446951904,868.0236645219815
2026-03-30 16:05:35.388512,29914.241881889157,30195.66750777154,29786.765226469437,29914.241881889157,1083.9434210629647
2026-03-31 16:05:35.388512,29535.524394661796,29678.087970389704,29410.97402218016,29535.524394661796,933.0406051560499
2026-04-01 16:05:35.388512,28889.58550478745,28976.121053136812,28761.17293090112,28889.58550478745,1033.5090746974238
2026-04-02 16:05:35.388512,28670.979523960643,28805.741724662897,28660.244588377733,28670.979523960643,1578.5688577763683
2026-04-03 16:05:35.388512,28973.53904169003,29047.326917416005,28901.89042467526,28973.53904169003,945.6825734347625
2026-04-04 16:05:35.388512,29019.176539342112,29217.21152039521,28947.32956548015,29019.176539342112,1349.6069604453457
2026-04-05 16:05:35.388512,28480.88102785732,28755.59984273547,28430.831712064275,28480.88102785732,1214.0756032986496
2026-04-06 16:05:35.388512,28510.153398197792,28687.069416305985,28354.522406559106,28510.153398197792,1495.5067480439723
2026-04-07 16:05:35.388512,28624.280350089328,28694.656697905033,28547.777890261117,28624.280350089328,1905.244608987137
2026-04-08 16:05:35.388512,28230.737375608875,28487.707554972505,28190.25613531487,28230.737375608875,1598.8581458153753
2026-04-09 16:05:35.388512,28252.227417987087,28455.3082741119,28105.41286061974,28252.227417987087,822.4105678861351
2026-04-10 16:05:35.388512,28235.51090536549,28252.69188215338,28168.866916354073,28235.51090536549,546.774702591927
2026-04-11 16:05:35.388512,27738.32278623324,27923.995233029258,27681.72771227651,27738.32278623324,893.3960664497376
